Wavelength;Channel 1
1550.5399999999631;-35.59
1550.559999999963;-35.71
1550.579999999963;-35.89
1550.599999999963;-36.09
1550.619999999963;-36.31
1550.639999999963;-36.62
1550.659999999963;-36.91
1550.679999999963;-37.36
1550.699999999963;-37.83
1550.719999999963;-38.24
1550.739999999963;-38.66
1550.759999999963;-39.13
1550.779999999963;-39.83
1550.799999999963;-40.64
1550.8199999999629;-41.51
1550.8399999999629;-42.42
1550.8599999999628;-43.14
1550.8799999999628;-43.98
1550.8999999999628;-45.5
1550.9199999999628;-46.85
1550.9399999999628;-48.01
1550.9599999999627;-48.55
1550.9799999999627;-48.57
1550.9999999999627;-47.5
1551.0199999999627;-45.86
1551.0399999999627;-44.83
1551.0599999999627;-43.94
1551.0799999999626;-43.03
1551.0999999999626;-42.17
1551.1199999999626;-41.37
1551.1399999999626;-40.51
1551.1599999999626;-39.63
1551.1799999999625;-39.03
1551.1999999999625;-38.59
1551.2199999999625;-38.16
1551.2399999999625;-37.72
1551.2599999999625;-37.27
1551.2799999999625;-36.83
1551.2999999999624;-36.48
1551.3199999999624;-36.14
1551.3399999999624;-35.83
1551.3599999999624;-35.53
1551.3799999999624;-35.26
1551.3999999999623;-35.03
1551.4199999999623;-34.83
1551.4399999999623;-34.66
1551.4599999999623;-34.5
1551.4799999999623;-34.32
1551.4999999999623;-34.14
1551.5199999999622;-34.0
1551.5399999999622;-33.86
1551.5599999999622;-33.76
1551.5799999999622;-33.69
1551.5999999999622;-33.65
1551.6199999999621;-33.59
1551.6399999999621;-33.52
1551.659999999962;-33.49
1551.679999999962;-33.48
1551.699999999962;-33.49
1551.719999999962;-33.5
1551.739999999962;-33.47
1551.759999999962;-33.46
1551.779999999962;-33.48
1551.799999999962;-33.51
1551.819999999962;-33.54
1551.839999999962;-33.61
1551.859999999962;-33.7
1551.879999999962;-33.77
1551.899999999962;-33.82
1551.9199999999619;-33.88
1551.9399999999619;-33.95
1551.9599999999618;-34.02
1551.9799999999618;-34.11
1551.9999999999618;-34.23
1552.0199999999618;-34.33
1552.0399999999618;-34.42
1552.0599999999617;-34.56
1552.0799999999617;-34.74
1552.0999999999617;-34.91
1552.1199999999617;-35.08
1552.1399999999617;-35.29
1552.1599999999617;-35.47
1552.1799999999616;-35.64
1552.1999999999616;-35.85
1552.2199999999616;-36.12
1552.2399999999616;-36.49
1552.2599999999616;-36.93
1552.2799999999615;-37.39
1552.2999999999615;-37.85
1552.3199999999615;-38.35
1552.3399999999615;-38.85
1552.3599999999615;-39.44
1552.3799999999615;-40.11
1552.3999999999614;-40.9
1552.4199999999614;-41.72
1552.4399999999614;-42.63
1552.4599999999614;-43.47
1552.4799999999614;-44.15
1552.4999999999613;-44.94
1552.5199999999613;-45.8
1552.5399999999613;-45.65
1552.5599999999613;-45.27
1552.5799999999613;-44.55
1552.5999999999613;-43.72
1552.6199999999612;-42.61
1552.6399999999612;-41.75
1552.6599999999612;-41.36
1552.6799999999612;-40.69
1552.6999999999612;-39.72
1552.7199999999611;-39.04
1552.7399999999611;-38.49
1552.759999999961;-37.92
1552.779999999961;-37.37
1552.799999999961;-36.93
1552.819999999961;-36.51
1552.839999999961;-36.12
1552.859999999961;-35.81
1552.879999999961;-35.6
1552.899999999961;-35.35
1552.919999999961;-35.07
1552.939999999961;-34.87
1552.959999999961;-34.69
1552.979999999961;-34.45
1552.999999999961;-34.24
1553.0199999999609;-34.06
1553.0399999999609;-33.9
1553.0599999999608;-33.77
1553.0799999999608;-33.67
1553.0999999999608;-33.57
1553.1199999999608;-33.49
1553.1399999999608;-33.43
1553.1599999999607;-33.37
1553.1799999999607;-33.31
1553.1999999999607;-33.29
1553.2199999999607;-33.29
1553.2399999999607;-33.28
1553.2599999999607;-33.27
1553.2799999999606;-33.26
1553.2999999999606;-33.25
1553.3199999999606;-33.24
1553.3399999999606;-33.27
1553.3599999999606;-33.32
1553.3799999999605;-33.32
1553.3999999999605;-33.33
1553.4199999999605;-33.37
1553.4399999999605;-33.42
1553.4599999999605;-33.5
1553.4799999999605;-33.58
1553.4999999999604;-33.65
1553.5199999999604;-33.74
1553.5399999999604;-33.83
1553.5599999999604;-33.96
1553.5799999999604;-34.09
1553.5999999999603;-34.25
1553.6199999999603;-34.39
1553.6399999999603;-34.5
1553.6599999999603;-34.63
1553.6799999999603;-34.79
1553.6999999999603;-34.96
1553.7199999999602;-35.13
1553.7399999999602;-35.37
1553.7599999999602;-35.61
1553.7799999999602;-35.85
1553.7999999999602;-36.13
1553.8199999999601;-36.48
1553.8399999999601;-36.88
1553.85999999996;-37.35
1553.87999999996;-37.87
1553.89999999996;-38.41
1553.91999999996;-38.86
1553.93999999996;-39.31
1553.95999999996;-40.03
1553.97999999996;-40.81
1553.99999999996;-41.57
1554.01999999996;-42.36
1554.03999999996;-43.25
1554.05999999996;-44.17
1554.07999999996;-45.11
1554.09999999996;-46.12
1554.1199999999599;-47.13
1554.1399999999599;-46.36
1554.1599999999598;-45.4
1554.1799999999598;-44.73
1554.1999999999598;-43.94
1554.2199999999598;-42.84
1554.2399999999598;-41.83
1554.2599999999597;-40.99
1554.2799999999597;-40.19
1554.2999999999597;-39.43
1554.3199999999597;-38.88
1554.3399999999597;-38.37
1554.3599999999597;-37.88
1554.3799999999596;-37.41
1554.3999999999596;-36.94
1554.4199999999596;-36.51
1554.4399999999596;-36.12
1554.4599999999596;-35.84
1554.4799999999595;-35.59
1554.4999999999595;-35.31
1554.5199999999595;-35.06
1554.5399999999595;-34.92
1554.5599999999595;-34.73
1554.5799999999595;-34.49
1554.5999999999594;-34.36
1554.6199999999594;-34.27
1554.6399999999594;-34.12
1554.6599999999594;-33.96
1554.6799999999594;-33.84
1554.6999999999593;-33.76
1554.7199999999593;-33.72
1554.7399999999593;-33.68
1554.7599999999593;-33.63
1554.7799999999593;-33.57
1554.7999999999593;-33.52
1554.8199999999592;-33.51
1554.8399999999592;-33.49
1554.8599999999592;-33.48
1554.8799999999592;-33.49
1554.8999999999592;-33.51
1554.9199999999591;-33.53
1554.9399999999591;-33.57
1554.959999999959;-33.62
1554.979999999959;-33.67
1554.999999999959;-33.73
1555.019999999959;-33.81
1555.039999999959;-33.9
1555.059999999959;-33.98
1555.079999999959;-34.04
1555.099999999959;-34.15
1555.119999999959;-34.25
1555.139999999959;-34.31
1555.159999999959;-34.41
1555.179999999959;-34.56
1555.199999999959;-34.72
1555.2199999999589;-34.89
1555.2399999999589;-35.04
1555.2599999999588;-35.19
1555.2799999999588;-35.29
1555.2999999999588;-35.43
1555.3199999999588;-35.65
1555.3399999999588;-35.87
1555.3599999999587;-36.08
1555.3799999999587;-36.34
1555.3999999999587;-36.63
1555.4199999999587;-37.1
1555.4399999999587;-37.56
1555.4599999999587;-37.99
1555.4799999999586;-38.42
1555.4999999999586;-38.85
1555.5199999999586;-39.49
1555.5399999999586;-40.27
1555.5599999999586;-41.04
1555.5799999999585;-41.85
1555.5999999999585;-42.94
1555.6199999999585;-44.01
1555.6399999999585;-44.92
1555.6599999999585;-46.03
1555.6799999999585;-47.32
1555.6999999999584;-47.23
1555.7199999999584;-46.9
1555.7399999999584;-46.97
1555.7599999999584;-46.69
1555.7799999999584;-45.14
1555.7999999999583;-43.96
1555.8199999999583;-43.31
1555.8399999999583;-42.39
1555.8599999999583;-41.29
1555.8799999999583;-40.58
1555.8999999999583;-39.91
1555.9199999999582;-39.24
1555.9399999999582;-38.67
1555.9599999999582;-38.24
1555.9799999999582;-37.8
1555.9999999999582;-37.36
1556.0199999999581;-36.95
1556.0399999999581;-36.58
1556.059999999958;-36.27
1556.079999999958;-35.98
1556.099999999958;-35.71
1556.119999999958;-35.52
1556.139999999958;-35.37
1556.159999999958;-35.2
1556.179999999958;-35.04
1556.199999999958;-34.91
1556.219999999958;-34.8
1556.239999999958;-34.71
1556.259999999958;-34.64
1556.279999999958;-34.57
1556.299999999958;-34.52
1556.3199999999579;-34.46
1556.3399999999579;-34.38
1556.3599999999578;-34.32
1556.3799999999578;-34.29
1556.3999999999578;-34.28
1556.4199999999578;-34.27
1556.4399999999578;-34.26
1556.4599999999577;-34.25
1556.4799999999577;-34.27
1556.4999999999577;-34.3
1556.5199999999577;-34.35
1556.5399999999577;-34.38
1556.5599999999577;-34.42
1556.5799999999576;-34.49
1556.5999999999576;-34.54
1556.6199999999576;-34.54
1556.6399999999576;-34.62
1556.6599999999576;-34.74
1556.6799999999575;-34.81
1556.6999999999575;-34.88
1556.7199999999575;-34.98
1556.7399999999575;-35.07
1556.7599999999575;-35.15
1556.7799999999575;-35.24
1556.7999999999574;-35.32
1556.8199999999574;-35.47
1556.8399999999574;-35.63
1556.8599999999574;-35.78
1556.8799999999574;-35.92
1556.8999999999573;-36.05
1556.9199999999573;-36.27
1556.9399999999573;-36.53
1556.9599999999573;-36.85
1556.9799999999573;-37.23
1556.9999999999573;-37.75
1557.0199999999572;-38.14
1557.0399999999572;-38.43
1557.0599999999572;-38.81
1557.0799999999572;-39.25
1557.0999999999572;-39.97
1557.1199999999571;-40.7
1557.1399999999571;-41.43
1557.159999999957;-42.26
1557.179999999957;-43.13
1557.199999999957;-44.34
1557.219999999957;-45.52
1557.239999999957;-46.17
1557.259999999957;-47.06
1557.279999999957;-48.2
1557.299999999957;-48.12
1557.319999999957;-47.65
1557.339999999957;-46.48
1557.359999999957;-45.44
1557.379999999957;-44.7
1557.399999999957;-43.94
1557.4199999999569;-43.08
1557.4399999999569;-42.22
1557.4599999999568;-41.39
1557.4799999999568;-40.66
1557.4999999999568;-39.98
1557.5199999999568;-39.45
1557.5399999999568;-39.09
1557.5599999999567;-38.85
1557.5799999999567;-38.48
1557.5999999999567;-38.11
1557.6199999999567;-37.8
1557.6399999999567;-37.48
1557.6599999999567;-37.13
1557.6799999999566;-36.86
1557.6999999999566;-36.64
1557.7199999999566;-36.49
1557.7399999999566;-36.33
1557.7599999999566;-36.14
1557.7799999999565;-35.99
1557.7999999999565;-35.89
1557.8199999999565;-35.82
1557.8399999999565;-35.77
1557.8599999999565;-35.69
1557.8799999999565;-35.61
1557.8999999999564;-35.59
1557.9199999999564;-35.53
1557.9399999999564;-35.45
1557.9599999999564;-35.42
1557.9799999999564;-35.4
1557.9999999999563;-35.33
1558.0199999999563;-35.31
1558.0399999999563;-35.36
1558.0599999999563;-35.38
1558.0799999999563;-35.35
1558.0999999999563;-35.38
1558.1199999999562;-35.41
1558.1399999999562;-35.43
1558.1599999999562;-35.47
1558.1799999999562;-35.54
1558.1999999999562;-35.58
1558.2199999999561;-35.62
1558.2399999999561;-35.65
1558.259999999956;-35.69
1558.279999999956;-35.8
1558.299999999956;-35.93
1558.319999999956;-36.07
1558.339999999956;-36.14
1558.359999999956;-36.18
1558.379999999956;-36.37
1558.399999999956;-36.6
1558.419999999956;-36.89
1558.439999999956;-37.16
1558.459999999956;-37.41
1558.479999999956;-37.63
1558.499999999956;-37.86
1558.5199999999559;-38.18
1558.5399999999559;-38.52
1558.5599999999558;-38.9
1558.5799999999558;-39.35
1558.5999999999558;-39.83
1558.6199999999558;-40.3
1558.6399999999558;-40.81
1558.6599999999557;-41.32
1558.6799999999557;-41.87
1558.6999999999557;-42.46
1558.7199999999557;-42.99
1558.7399999999557;-43.49
1558.7599999999557;-44.07
1558.7799999999556;-44.46
1558.7999999999556;-44.45
1558.8199999999556;-44.38
1558.8399999999556;-44.27
1558.8599999999556;-44.06
1558.8799999999555;-43.73
1558.8999999999555;-43.14
1558.9199999999555;-42.58
1558.9399999999555;-42.1
1558.9599999999555;-41.67
1558.9799999999555;-41.22
1558.9999999999554;-40.78
1559.0199999999554;-40.32
1559.0399999999554;-39.82
1559.0599999999554;-39.42
1559.0799999999554;-39.12
1559.0999999999553;-38.89
1559.1199999999553;-38.71
1559.1399999999553;-38.53
1559.1599999999553;-38.33
1559.1799999999553;-38.11
1559.1999999999553;-37.91
1559.2199999999552;-37.72
1559.2399999999552;-37.53
1559.2599999999552;-37.35
1559.2799999999552;-37.23
1559.2999999999552;-37.11
1559.3199999999551;-36.96
1559.3399999999551;-36.86
1559.359999999955;-36.81
1559.379999999955;-36.72
1559.399999999955;-36.6
1559.419999999955;-36.55
1559.439999999955;-36.52
1559.459999999955;-36.39
1559.479999999955;-36.28
1559.499999999955;-36.26
1559.519999999955;-36.25
1559.539999999955;-36.25
1559.559999999955;-36.26
1559.579999999955;-36.27
1559.599999999955;-36.34
1559.6199999999549;-36.38
1559.6399999999549;-36.38
1559.6599999999548;-36.42
1559.6799999999548;-36.49
1559.6999999999548;-36.62
1559.7199999999548;-36.75
1559.7399999999548;-36.82
1559.7599999999547;-36.9
1559.7799999999547;-37.06
1559.7999999999547;-37.21
1559.8199999999547;-37.36
1559.8399999999547;-37.55
1559.8599999999547;-37.73
1559.8799999999546;-37.89
1559.8999999999546;-38.11
1559.9199999999546;-38.42
1559.9399999999546;-38.67
1559.9599999999546;-38.88
1559.9799999999545;-39.16
1559.9999999999545;-39.48
1560.0199999999545;-39.8
1560.0399999999545;-40.08
1560.0599999999545;-40.47
1560.0799999999545;-40.88
1560.0999999999544;-41.2
1560.1199999999544;-41.5
1560.1399999999544;-41.86
1560.1599999999544;-42.18
1560.1799999999544;-42.42
1560.1999999999543;-42.52
1560.2199999999543;-42.57
1560.2399999999543;-42.35
1560.2599999999543;-42.25
1560.2799999999543;-42.25
1560.2999999999543;-41.9
1560.3199999999542;-41.49
1560.3399999999542;-41.41
1560.3599999999542;-41.26
1560.3799999999542;-40.85
1560.3999999999542;-40.44
1560.4199999999541;-39.99
1560.4399999999541;-39.63
1560.459999999954;-39.3
1560.479999999954;-38.97
1560.499999999954;-38.69
1560.519999999954;-38.48
1560.539999999954;-38.27
1560.559999999954;-38.04
1560.579999999954;-37.82
1560.599999999954;-37.62
1560.619999999954;-37.4
1560.639999999954;-37.18
1560.659999999954;-36.95
1560.679999999954;-36.77
1560.699999999954;-36.65
1560.7199999999539;-36.54
1560.7399999999539;-36.43
1560.7599999999538;-36.35
1560.7799999999538;-36.27
1560.7999999999538;-36.22
1560.8199999999538;-36.16
1560.8399999999538;-36.13
1560.8599999999537;-36.12
1560.8799999999537;-36.14
1560.8999999999537;-36.12
1560.9199999999537;-36.1
1560.9399999999537;-36.11
1560.9599999999537;-36.12
1560.9799999999536;-36.12
1560.9999999999536;-36.13
1561.0199999999536;-36.16
1561.0399999999536;-36.21
1561.0599999999536;-36.27
1561.0799999999535;-36.34
1561.0999999999535;-36.4
1561.1199999999535;-36.52
1561.1399999999535;-36.68
1561.1599999999535;-36.74
1561.1799999999535;-36.82
1561.1999999999534;-37.08
1561.2199999999534;-37.35
1561.2399999999534;-37.53
1561.2599999999534;-37.71
1561.2799999999534;-37.9
1561.2999999999533;-38.12
1561.3199999999533;-38.33
1561.3399999999533;-38.62
1561.3599999999533;-38.92
1561.3799999999533;-39.25
1561.3999999999533;-39.66
1561.4199999999532;-40.24
1561.4399999999532;-40.77
1561.4599999999532;-41.26
1561.4799999999532;-41.87
1561.4999999999532;-42.56
1561.5199999999531;-43.12
1561.5399999999531;-43.6
1561.559999999953;-44.56
1561.579999999953;-45.46
1561.599999999953;-45.07
1561.619999999953;-44.85
1561.639999999953;-45.31
1561.659999999953;-45.29
1561.679999999953;-44.67
1561.699999999953;-43.89
1561.719999999953;-43.09
1561.739999999953;-42.58
1561.759999999953;-42.07
1561.779999999953;-41.49
1561.799999999953;-41.03
1561.8199999999529;-40.73
1561.8399999999529;-40.26
1561.8599999999528;-39.58
1561.8799999999528;-39.1
1561.8999999999528;-38.8
1561.9199999999528;-38.45
1561.9399999999528;-38.08
1561.9599999999527;-37.73
1561.9799999999527;-37.39
1561.9999999999527;-37.09
1562.0199999999527;-36.79
1562.0399999999527;-36.5
1562.0599999999527;-36.26
1562.0799999999526;-36.07
1562.0999999999526;-35.89
1562.1199999999526;-35.74
1562.1399999999526;-35.64
1562.1599999999526;-35.55
1562.1799999999525;-35.39
1562.1999999999525;-35.26
1562.2199999999525;-35.17
1562.2399999999525;-35.08
1562.2599999999525;-35.02
1562.2799999999525;-34.97
1562.2999999999524;-34.93
1562.3199999999524;-34.85
1562.3399999999524;-34.76
1562.3599999999524;-34.75
1562.3799999999524;-34.75
1562.3999999999523;-34.76
1562.4199999999523;-34.78
1562.4399999999523;-34.77
1562.4599999999523;-34.77
1562.4799999999523;-34.85
1562.4999999999523;-34.93
1562.5199999999522;-35.01
1562.5399999999522;-35.05
1562.5599999999522;-35.09
1562.5799999999522;-35.16
1562.5999999999522;-35.24
1562.6199999999521;-35.35
1562.6399999999521;-35.46
1562.659999999952;-35.55
1562.679999999952;-35.65
1562.699999999952;-35.78
1562.719999999952;-35.93
1562.739999999952;-36.12
1562.759999999952;-36.35
1562.779999999952;-36.61
1562.799999999952;-36.9
1562.819999999952;-37.24
1562.839999999952;-37.59
1562.859999999952;-37.95
1562.879999999952;-38.37
1562.899999999952;-38.79
1562.9199999999519;-39.25
1562.9399999999519;-39.8
1562.9599999999518;-40.51
1562.9799999999518;-41.21
1562.9999999999518;-41.98
1563.0199999999518;-43.31
1563.0399999999518;-44.87
1563.0599999999517;-46.03
1563.0799999999517;-47.05
1563.0999999999517;-48.43
1563.1199999999517;-49.65
1563.1399999999517;-49.3
1563.1599999999517;-48.86
1563.1799999999516;-48.18
1563.1999999999516;-47.13
1563.2199999999516;-45.23
1563.2399999999516;-43.94
1563.2599999999516;-43.28
1563.2799999999515;-42.45
1563.2999999999515;-41.55
1563.3199999999515;-40.74
1563.3399999999515;-39.98
1563.3599999999515;-39.35
1563.3799999999515;-38.78
1563.3999999999514;-38.37
1563.4199999999514;-37.94
1563.4399999999514;-37.49
1563.4599999999514;-37.09
1563.4799999999514;-36.7
1563.4999999999513;-36.36
1563.5199999999513;-36.06
1563.5399999999513;-35.83
1563.5599999999513;-35.64
1563.5799999999513;-35.41
1563.5999999999513;-35.18
1563.6199999999512;-35.02
1563.6399999999512;-34.86
1563.6599999999512;-34.68
1563.6799999999512;-34.51
1563.6999999999512;-34.39
1563.7199999999511;-34.25
1563.7399999999511;-34.11
1563.759999999951;-33.98
1563.779999999951;-33.86
1563.799999999951;-33.79
1563.819999999951;-33.76
1563.839999999951;-33.72
1563.859999999951;-33.7
1563.879999999951;-33.64
1563.899999999951;-33.59
1563.919999999951;-33.59
1563.939999999951;-33.59
1563.959999999951;-33.61
1563.979999999951;-33.65
1563.999999999951;-33.71
1564.0199999999509;-33.74
1564.0399999999509;-33.78
1564.0599999999508;-33.85
1564.0799999999508;-33.93
1564.0999999999508;-34.02
1564.1199999999508;-34.1
1564.1399999999508;-34.22
1564.1599999999507;-34.36
1564.1799999999507;-34.45
1564.1999999999507;-34.53
1564.2199999999507;-34.67
1564.2399999999507;-34.82
1564.2599999999507;-34.96
1564.2799999999506;-35.1
1564.2999999999506;-35.25
1564.3199999999506;-35.43
1564.3399999999506;-35.64
1564.3599999999506;-35.83
1564.3799999999505;-36.03
1564.3999999999505;-36.28
1564.4199999999505;-36.54
1564.4399999999505;-36.99
1564.4599999999505;-37.48
1564.4799999999505;-37.89
1564.4999999999504;-38.3
1564.5199999999504;-38.77
1564.5399999999504;-39.29
1564.5599999999504;-39.95
1564.5799999999504;-40.77
1564.5999999999503;-41.72
1564.6199999999503;-42.47
1564.6399999999503;-43.08
1564.6599999999503;-43.8
1564.6799999999503;-44.67
1564.6999999999503;-45.27
1564.7199999999502;-45.62
1564.7399999999502;-45.3
1564.7599999999502;-44.81
1564.7799999999502;-43.96
1564.7999999999502;-43.13
1564.8199999999501;-42.46
1564.8399999999501;-41.75
1564.85999999995;-40.97
1564.87999999995;-40.18
1564.89999999995;-39.36
1564.91999999995;-38.83
1564.93999999995;-38.4
1564.95999999995;-38.0
1564.97999999995;-37.59
1564.99999999995;-37.13
1565.01999999995;-36.69
1565.03999999995;-36.34
1565.05999999995;-36.02
1565.07999999995;-35.74
1565.09999999995;-35.48
1565.1199999999499;-35.27
1565.1399999999499;-35.06
1565.1599999999498;-34.82
1565.1799999999498;-34.59
1565.1999999999498;-34.39
1565.2199999999498;-34.27
1565.2399999999498;-34.15
1565.2599999999497;-34.0
1565.2799999999497;-33.85
1565.2999999999497;-33.73
1565.3199999999497;-33.62
1565.3399999999497;-33.52
1565.3599999999497;-33.43
1565.3799999999496;-33.38
1565.3999999999496;-33.33
1565.4199999999496;-33.29
1565.4399999999496;-33.27
1565.4599999999496;-33.28
1565.4799999999495;-33.29
1565.4999999999495;-33.3
1565.5199999999495;-33.31
1565.5399999999495;-33.32
1565.5599999999495;-33.33
1565.5799999999495;-33.33
1565.5999999999494;-33.36
1565.6199999999494;-33.42
1565.6399999999494;-33.52
1565.6599999999494;-33.6
1565.6799999999494;-33.7
1565.6999999999493;-33.78
1565.7199999999493;-33.85
1565.7399999999493;-33.97
1565.7599999999493;-34.1
1565.7799999999493;-34.21
1565.7999999999493;-34.33
1565.8199999999492;-34.38
1565.8399999999492;-34.46
1565.8599999999492;-34.66
1565.8799999999492;-34.85
1565.8999999999492;-35.02
1565.9199999999491;-35.22
1565.9399999999491;-35.44
1565.959999999949;-35.63
1565.979999999949;-35.81
1565.999999999949;-36.06
1566.019999999949;-36.33
1566.039999999949;-36.76
1566.059999999949;-37.2
1566.079999999949;-37.68
1566.099999999949;-38.14
1566.119999999949;-38.59
1566.139999999949;-39.09
1566.159999999949;-39.68
1566.179999999949;-40.39
1566.199999999949;-41.16
1566.2199999999489;-41.82
1566.2399999999489;-42.44
1566.2599999999488;-43.01
1566.2799999999488;-43.59
1566.2999999999488;-44.19
1566.3199999999488;-44.67
1566.3399999999488;-44.52
1566.3599999999487;-44.2
1566.3799999999487;-43.74
1566.3999999999487;-43.22
1566.4199999999487;-42.57
1566.4399999999487;-41.95
1566.4599999999486;-41.34
1566.4799999999486;-40.59
1566.4999999999486;-39.75
1566.5199999999486;-39.19
1566.5399999999486;-38.69
1566.5599999999486;-38.18
1566.5799999999485;-37.69
1566.5999999999485;-37.26
1566.6199999999485;-36.84
1566.6399999999485;-36.43
1566.6599999999485;-36.11
1566.6799999999484;-35.86
1566.6999999999484;-35.59
1566.7199999999484;-35.3
1566.7399999999484;-35.14
1566.7599999999484;-34.99
1566.7799999999484;-34.83
1566.7999999999483;-34.67
1566.8199999999483;-34.5
1566.8399999999483;-34.34
1566.8599999999483;-34.2
1566.8799999999483;-34.04
1566.8999999999482;-33.93
1566.9199999999482;-33.86
1566.9399999999482;-33.81
1566.9599999999482;-33.72
1566.9799999999482;-33.61
1566.9999999999482;-33.55
1567.0199999999481;-33.52
1567.0399999999481;-33.53
1567.059999999948;-33.54
1567.079999999948;-33.54
1567.099999999948;-33.55
1567.119999999948;-33.57
1567.139999999948;-33.59
1567.159999999948;-33.63
1567.179999999948;-33.67
1567.199999999948;-33.74
1567.219999999948;-33.76
1567.239999999948;-33.78
1567.259999999948;-33.88
1567.279999999948;-33.99
1567.2999999999479;-34.09
1567.3199999999479;-34.18
1567.3399999999478;-34.28
1567.3599999999478;-34.35
1567.3799999999478;-34.42
1567.3999999999478;-34.53
1567.4199999999478;-34.66
1567.4399999999478;-34.77
1567.4599999999477;-34.88
1567.4799999999477;-35.06
1567.4999999999477;-35.24
1567.5199999999477;-35.37
1567.5399999999477;-35.53
1567.5599999999476;-35.73
1567.5799999999476;-35.93
1567.5999999999476;-36.12
1567.6199999999476;-36.4
1567.6399999999476;-36.72
1567.6599999999476;-37.03
1567.6799999999475;-37.34
1567.6999999999475;-37.78
1567.7199999999475;-38.24
1567.7399999999475;-38.73
1567.7599999999475;-39.31
1567.7799999999474;-40.13
1567.7999999999474;-40.96
1567.8199999999474;-41.72
1567.8399999999474;-42.73
1567.8599999999474;-43.9
1567.8799999999474;-44.75
1567.8999999999473;-45.53
1567.9199999999473;-45.84
1567.9399999999473;-46.06
1567.9599999999473;-46.15
1567.9799999999473;-45.97
1567.9999999999472;-45.34
1568.0199999999472;-44.57
1568.0399999999472;-43.67
1568.0599999999472;-42.79
1568.0799999999472;-41.96
1568.0999999999472;-41.28
1568.1199999999471;-40.61
1568.1399999999471;-39.92
1568.159999999947;-39.28
1568.179999999947;-38.77
1568.199999999947;-38.29
1568.219999999947;-37.9
1568.239999999947;-37.53
1568.259999999947;-37.14
1568.279999999947;-36.71
1568.299999999947;-36.32
1568.319999999947;-36.09
1568.339999999947;-35.89
1568.359999999947;-35.68
1568.379999999947;-35.49
1568.3999999999469;-35.34
1568.4199999999469;-35.19
1568.4399999999468;-35.06
1568.4599999999468;-34.96
1568.4799999999468;-34.86
1568.4999999999468;-34.75
1568.5199999999468;-34.65
1568.5399999999468;-34.6
1568.5599999999467;-34.56
1568.5799999999467;-34.52
1568.5999999999467;-34.46
1568.6199999999467;-34.38
1568.6399999999467;-34.33
1568.6599999999466;-34.35
1568.6799999999466;-34.35
1568.6999999999466;-34.34
1568.7199999999466;-34.32
1568.7399999999466;-34.3
1568.7599999999466;-34.32
1568.7799999999465;-34.36
1568.7999999999465;-34.41
1568.8199999999465;-34.47
1568.8399999999465;-34.55
1568.8599999999465;-34.62
1568.8799999999464;-34.66
1568.8999999999464;-34.7
1568.9199999999464;-34.74
1568.9399999999464;-34.81
1568.9599999999464;-34.89
1568.9799999999464;-34.96
1568.9999999999463;-35.05
1569.0199999999463;-35.16
1569.0399999999463;-35.26
1569.0599999999463;-35.31
1569.0799999999463;-35.4
1569.0999999999462;-35.55
1569.1199999999462;-35.69
1569.1399999999462;-35.82
1569.1599999999462;-35.97
1569.1799999999462;-36.15
1569.1999999999462;-36.38
1569.2199999999461;-36.64
1569.2399999999461;-37.04
1569.259999999946;-37.44
1569.279999999946;-37.8
1569.299999999946;-38.15
1569.319999999946;-38.58
1569.339999999946;-39.04
1569.359999999946;-39.55
1569.379999999946;-40.32
1569.399999999946;-41.13
1569.419999999946;-41.79
1569.439999999946;-42.54
1569.459999999946;-43.75
1569.479999999946;-44.87
1569.4999999999459;-45.64
1569.5199999999459;-46.38
1569.5399999999458;-47.28
1569.5599999999458;-47.64
1569.5799999999458;-47.64
1569.5999999999458;-47.03
1569.6199999999458;-46.08
1569.6399999999458;-45.15
1569.6599999999457;-44.21
1569.6799999999457;-43.57
1569.6999999999457;-42.84
1569.7199999999457;-41.95
1569.7399999999457;-41.2
1569.7599999999456;-40.6
1569.7799999999456;-40.05
1569.7999999999456;-39.53
1569.8199999999456;-39.15
1569.8399999999456;-38.8
1569.8599999999456;-38.42
1569.8799999999455;-38.05
1569.8999999999455;-37.74
1569.9199999999455;-37.43
1569.9399999999455;-37.12
1569.9599999999455;-36.84
1569.9799999999454;-36.58
1569.9999999999454;-36.38
1570.0199999999454;-36.25
1570.0399999999454;-36.13
1570.0599999999454;-36.01
1570.0799999999454;-35.88
1570.0999999999453;-35.74
1570.1199999999453;-35.69
1570.1399999999453;-35.64
1570.1599999999453;-35.55
1570.1799999999453;-35.48
1570.1999999999452;-35.43
1570.2199999999452;-35.4
1570.2399999999452;-35.38
1570.2599999999452;-35.38
1570.2799999999452;-35.39
1570.2999999999452;-35.34
1570.3199999999451;-35.3
1570.3399999999451;-35.3
1570.359999999945;-35.3
1570.379999999945;-35.29
1570.399999999945;-35.31
1570.419999999945;-35.36
1570.439999999945;-35.4
1570.459999999945;-35.42
1570.479999999945;-35.47
1570.499999999945;-35.52
1570.519999999945;-35.58
1570.539999999945;-35.64
1570.559999999945;-35.69
1570.579999999945;-35.73
1570.5999999999449;-35.8
1570.6199999999449;-35.88
1570.6399999999448;-35.99
1570.6599999999448;-36.1
1570.6799999999448;-36.22
1570.6999999999448;-36.37
1570.7199999999448;-36.58
1570.7399999999448;-36.81
1570.7599999999447;-37.06
1570.7799999999447;-37.44
1570.7999999999447;-37.82
1570.8199999999447;-38.13
1570.8399999999447;-38.43
